Id,lv,txt_Name,icon,txt_Des,skillFunc,skillType,distance,buffShow,nextSkill,skillAnim,bulletType,bulletJsonName,skillCharge,hitShake,powerRatio,kamiSound
332412,2,光明决心,ui_passiveSkill_158,对随机2个敌人造成144%攻击的伤害，此外对防御最低的敌人造成98%攻击的伤害,3324121|3324122,special,2,,,attack_2,4,sp_331_attack2_hit,,,,
332413,3,光明决心,ui_passiveSkill_158,对随机2个敌人造成158%攻击的伤害，此外对防御最低的敌人造成108%攻击的伤害,3324131|3324132,special,2,,,attack_2,4,sp_331_attack2_hit,,,,
332414,4,光明决心,ui_passiveSkill_158,对随机2个敌人造成175%攻击的伤害，此外对防御最低的敌人造成120%攻击的伤害,3324141|3324142,special,2,,,attack_2,4,sp_331_attack2_hit,,,,
332421,1,光明利刃,ui_skill_51,攻击时对受到控制的目标造成额外10%攻击的伤害，攻击时使受到控制的目标症状减伤-21%，持续2回合,3324211|3324212,passive,2,,,,,,,,,
332422,2,光明利刃,ui_skill_51,攻击时对受到控制的目标造成额外15%攻击的伤害，攻击时使受到控制的目标症状减伤-24%，持续2回合,3324221|3324222,passive,2,,,,,,,,,
332423,3,光明利刃,ui_skill_51,攻击时对受到控制的目标造成额外20%攻击的伤害，攻击时使受到控制的目标症状减伤-27%，持续2回合,3324231|3324232,passive,2,,,,,,,,,
332424,4,光明利刃,ui_skill_51,攻击时对受到控制的目标造成额外25%攻击的伤害，攻击时使受到控制的目标症状减伤-30%，持续2回合,3324241|3324242,passive,2,,,,,,,,,
332431,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
332432,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
332433,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
332434,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
332441,1,光明原力,ui_skill_159,第1回合增伤+22%，持续1回合，每3回合增伤+22%，持续1回合,3324411|3324412,passive,2,,,,,,,,,
332442,2,光明原力,ui_skill_159,第1回合增伤+25%，持续1回合，每3回合增伤+25%，持续1回合,3324421|3324422,passive,2,,,,,,,,,
332443,3,光明原力,ui_skill_159,第1回合增伤+28%，持续1回合，每3回合增伤+28%，持续1回合,3324431|3324432,passive,2,,,,,,,,,
332444,4,光明原力,ui_skill_159,第1回合增伤+31%，持续1回合，每3回合增伤+31%，持续1回合,3324441|3324442,passive,2,,,,,,,,,
332451,1,银光缚,ui_skill_62,战斗开始时使敌方2个速度最高的目标攻击-18%，速度-8%，持续3回合,3324511,passive,2,,,,,,,,,
332501,1,,,,3325011,normal,2,,,attack_1,2,sp_325_attack_fly,,,,
332511,1,制裁,ui_passiveSkill_251,,3325111|3325112,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
332512,2,制裁,ui_passiveSkill_251,,3325121|3325122,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
332513,3,制裁,ui_passiveSkill_251,,3325131|3325132,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
332514,4,制裁,ui_passiveSkill_251,,3325141|3325142,special,2,,,attack_2,4,sp_sk_hit_dragon,,,,
332521,1,异端制裁,ui_skill_40,,3180011,passive,2,,,,,,,,,
332522,2,异端制裁,ui_skill_40,,3180011,passive,2,,,,,,,,,
332523,3,异端制裁,ui_skill_40,,3180011,passive,2,,,,,,,,,
332524,4,异端制裁,ui_skill_40,,3180011,passive,2,,,,,,,,,
332531,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
332532,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
332533,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
332534,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
332541,1,沉静,ui_passiveSkill_107,,3180011,passive,2,,,,,,,,,
332542,2,,ui_passiveSkill_107,,3180011,passive,2,,,,,,,,,
332543,3,,ui_passiveSkill_107,,3180011,passive,2,,,,,,,,,
332544,4,,ui_passiveSkill_107,,3180011,passive,2,,,,,,,,,
332551,1,双重幻影,ui_passiveSkill_39,,3180011,passive,2,,,,,,,,,
344501,1,,,,3445011,normal,1,,,attack_1,1,,,,,
344511,1,圣光闪现,ui_skill_176,对生命最低的2个敌人造成140%攻击的伤害，附加3%最大生命的伤害,3445111,special,2,,,attack_2,3,sp_459_attack2_fly,,,,
344512,2,,ui_skill_176,对生命最低的2个敌人造成153%攻击的伤害，附加4%最大生命的伤害,3445121,special,2,,,attack_2,3,sp_459_attack2_fly,,,,
344513,3,,ui_skill_176,对生命最低的2个敌人造成168%攻击的伤害，附加4%最大生命的伤害,3445131,special,2,,,attack_2,3,sp_459_attack2_fly,,,,
344514,4,,ui_skill_176,对生命最低的2个敌人造成187%攻击的伤害，附加5%最大生命的伤害,3445141,special,2,,,attack_2,3,sp_459_attack2_fly,,,,
344521,1,降魔杵,ui_skill_16,队友受击时使自身怒气+5,3445211,passive,2,,,,,,,,,
344522,2,,ui_skill_16,队友受击时使自身怒气+10,3445221,passive,2,,,,,,,,,
344523,3,,ui_skill_16,队友受击时使自身怒气+15,3445231,passive,2,,,,,,,,,
344524,4,,ui_skill_16,队友受击时使自身怒气+20,3445241,passive,2,,,,,,,,,
344531,1,生命提升,ui_passiveSkill_hp,生命+10%,11403,passive,2,,,,,,,,,
344532,2,生命提升,ui_passiveSkill_hp,生命+15%,11404,passive,2,,,,,,,,,
344533,3,生命提升,ui_passiveSkill_hp,生命+20%,11405,passive,2,,,,,,,,,
344534,4,生命提升,ui_passiveSkill_hp,生命+25%，防御+11%,11406|11204,passive,2,,,,,,,,,
344541,1,佛陀恩赐,ui_passiveSkill_156,场上任意目标死亡时，治疗我方血量最低3个单位4%自身最大生命的血量，场上有英雄死亡时30%几率使敌方1个目标眩晕，无法行动，持续2回合,3445411|3445412,passive,2,,,,,,,,,
344542,2,佛陀恩赐,ui_passiveSkill_156,场上任意目标死亡时，治疗我方血量最低3个单位5%自身最大生命的血量，场上有英雄死亡时45%几率使敌方1个目标眩晕，无法行动，持续2回合,3445421|3445422,passive,2,,,,,,,,,
344543,3,佛陀恩赐,ui_passiveSkill_156,场上任意目标死亡时，治疗我方血量最低3个单位6%自身最大生命的血量，场上有英雄死亡时70%几率使敌方1个目标眩晕，无法行动，持续2回合,3445431|3445432,passive,2,,,,,,,,,
344544,4,佛陀恩赐,ui_passiveSkill_156,场上任意目标死亡时，治疗我方血量最低3个单位7%自身最大生命的血量，场上有英雄死亡时100%几率使敌方1个目标眩晕，无法行动，持续2回合,3445441|3445442,passive,2,,,,,,,,,
344551,1,金刚喝,ui_skill_94,攻击和受击时使己方全体攻击+4%，持续到战斗结束,3445511|3445512,passive,2,,,,,,,,,
344801,1,,,,3448011,normal,2,,,attack_1,2,sp_462_attack_fly,,,,
344802,2,,,,3448021,normal,2,,,attack_1,2,sp_462_attack_fly,,,,
344803,3,,,,3448031,normal,2,,,attack_1,2,sp_462_attack_fly,,,,
344804,4,,,,3448041,normal,2,,,attack_1,2,sp_462_attack_fly,,,,
344805,5,,,,3448051,normal,2,,,attack_1,2,sp_462_attack_fly,,,,
344811,1,核爆蛋,ui_skill_118,对生命最高的3个敌人造成160%攻击的伤害，使随机1人混乱，行动时敌我目标调换，持续1回合,3448111|3448112,special,2,,,attack_2,5,sp_462_attack2_hit,,,,
344812,2,核爆蛋,ui_skill_118,对生命最高的3个敌人造成175%攻击的伤害，使随机1人混乱，行动时敌我目标调换，持续1回合,3448121|3448122,special,2,,,attack_2,5,sp_462_attack2_hit,,,,
344813,3,核爆蛋,ui_skill_118,对生命最高的3个敌人造成192%攻击的伤害，使随机1人混乱，行动时敌我目标调换，持续1回合,3448131|3448132,special,2,,,attack_2,5,sp_462_attack2_hit,,,,
344814,4,核爆蛋,ui_skill_118,对生命最高的3个敌人造成214%攻击的伤害，使随机1人混乱，行动时敌我目标调换，持续1回合,3448141|3448142,special,2,,,attack_2,5,sp_462_attack2_hit,,,,
344821,1,斗气威慑,ui_passiveSkill_178,回合开始时，有60%几率使敌方全体受疗效果-11%，持续1回合，回合结束时对生命低于60%的敌人造成2%最大生命的伤害,3448211|3448212,passive,2,,,,,,,,,
344822,2,斗气威慑,ui_passiveSkill_178,回合开始时，有60%几率使敌方全体受疗效果-12%，持续1回合，回合结束时对生命低于60%的敌人造成4%最大生命的伤害,3448221|3448222,passive,2,,,,,,,,,
344823,3,斗气威慑,ui_passiveSkill_178,回合开始时，有60%几率使敌方全体受疗效果-14%，持续1回合，回合结束时对生命低于60%的敌人造成7%最大生命的伤害,3448231|3448232,passive,2,,,,,,,,,
344824,4,斗气威慑,ui_passiveSkill_178,回合开始时，有60%几率使敌方全体受疗效果-15%，持续1回合，回合结束时对生命低于60%的敌人造成10%最大生命的伤害,3448241|3448242,passive,2,,,,,,,,,
344831,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
344832,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
344833,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
344834,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
344841,1,命运轮盘,ui_passiveSkill_155,普攻变为随机攻击1人，普攻时40%几率将生命低于10%的目标斩杀，对boss无效,3448411|3448412,passive,2,,,,,,,,,
344842,2,命运轮盘,ui_passiveSkill_155,普攻变为随机攻击1人，普攻时40%几率将生命低于15%的目标斩杀，对boss无效,3448421|3448422,passive,2,,,,,,,,,
344843,3,命运轮盘,ui_passiveSkill_155,普攻变为随机攻击1人，普攻时40%几率将生命低于20%的目标斩杀，对boss无效,3448431|3448432,passive,2,,,,,,,,,
344844,4,命运轮盘,ui_passiveSkill_155,普攻变为随机攻击1人，普攻时40%几率将生命低于30%的目标斩杀，对boss无效,3448441|3448442,passive,2,,,,,,,,,
344851,1,安慰光环,ui_passiveSkill_136,使我方全体攻击时50%几率使目标怒气-20,3448511,passive,2,,,,,,,,,
320601,1,,,,3206011,normal,2,,,attack_1,,,,,,
320611,1,冥界闪电,ui_skill_84,对后排随机3个敌人造成101%攻击的伤害,3206111,special,2,,,attack_2,3,sp_178_skill_fly,,,,
320621,1,攻击上升,ui_passiveSkill_critical,攻击+5%,11001,passive,2,,,,,,,,,
320701,1,,,,3207011,normal,1,,,attack_1,,,,,,
320711,1,黑暗治疗,ui_skill_142,对随机2个敌人造成95%攻击的伤害，为我方前排恢复76%攻击的生命值,3207111|3207112,special,2,,,attack_2,,,,,,
320721,1,防御上升,ui_passiveSkill_physicalDefence,防御+5%,11201,passive,2,,,,,,,,,
320801,1,,,,3208011,normal,1,,,attack_1,,,,,,
320811,1,怨灵呼唤,ui_skill_142,对后排随机2个敌人造成83%攻击的伤害，使己方后排最大生命+14%，持续1回合,3208111|3208112,special,2,,,attack_2,,,,,,
320821,1,虚化,ui_passiveSkill_271,受到持续伤害时抗暴+36%，持续1回合,3208211,passive,2,,,,,,,,,
320831,1,生命提升,ui_passiveSkill_hp,生命+7%,11402,passive,2,,,,,,,,,
320832,2,生命提升,ui_passiveSkill_hp,生命+10%,11403,passive,2,,,,,,,,,
320901,1,,,,3209011,normal,2,,,attack_1,2,sp_213_attack_fly,,,,
320911,1,暗火,ui_skill_133,对后排随机3个敌人造成71%攻击的伤害，使目标燃烧，每回合受到施法者攻击6%的伤害，持续2回合,3209111|3209112,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
320915,1,暗火,ui_skill_133,对后排随机3个敌人造成71%攻击的伤害，使目标燃烧，每回合受到施法者攻击6%的伤害，持续2回合，使目标燃烧，每回合受到施法者攻击12%的伤害，持续2回合,3209111|3209112|3209151,special,2,,,attack_2,4,sp_sk_hit_blueexplor,,,,
320921,1,暗神之力,ui_passiveSkill_187,释放主动技能时，对随机1个敌人额外造成15%攻击的燃烧效果，持续2回合,3209211,passive,2,,,,,,,,,
320931,1,攻击提升,ui_passiveSkill_critical,攻击+7%,11002,passive,2,,,,,,,,,
320932,2,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
321301,1,,,,3213011,normal,2,,,attack_1,2,sp_213_attack_fly,,,,
321311,1,暗影突刺,ui_skill_213,对后排随机3个敌人造成67%攻击的伤害，使目标增伤-6%，持续2回合,3213111|3213112,special,2,,,attack_2,1,,,,,
321321,1,易怒,ui_passiveSkill_41,初始怒气增加10点,3213211,passive,2,,,,,,,,,
321331,1,防御提升,ui_passiveSkill_physicalDefence,防御+7%,11202,passive,2,,,,,,,,,
321332,2,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
321401,1,,,,3214011,normal,1,,,attack_1,,,,,,
321411,1,暗影庇护,ui_skill_215,对前排敌人造成125%攻击的伤害，使自身防御+35%，持续2回合，若处于持续伤害状态，使自身减伤+14%，持续2回合，若处于控制状态，使自身抗暴+35%，持续2回合,3214111|3214112|3214113|3214114,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321412,2,暗影庇护,ui_skill_215,对前排敌人造成137%攻击的伤害，使自身防御+40%，持续2回合，若处于持续伤害状态，使自身减伤+16%，持续2回合，若处于控制状态，使自身抗暴+40%，持续2回合,3214121|3214122|3214123|3214124,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321413,3,暗影庇护,ui_skill_215,对前排敌人造成150%攻击的伤害，使自身防御+45%，持续2回合，若处于持续伤害状态，使自身减伤+18%，持续2回合，若处于控制状态，使自身抗暴+45%，持续2回合,3214131|3214132|3214133|3214134,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321414,4,暗影庇护,ui_skill_215,对前排敌人造成167%攻击的伤害，使自身防御+50%，持续2回合，若处于持续伤害状态，使自身减伤+20%，持续2回合，若处于控制状态，使自身抗暴+50%，持续2回合,3214141|3214142|3214143|3214144,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321421,1,明镜止水,ui_passiveSkill_277,回合开始时，有50%几率为自己和己方随机3个队友附加最大生命15%的护盾,3214211,passive,2,,,,,,,,,
321422,2,明镜止水,ui_passiveSkill_277,回合开始时，有50%几率为自己和己方随机3个队友附加最大生命25%的护盾,3214221,passive,2,,,,,,,,,
321423,3,明镜止水,ui_passiveSkill_277,回合开始时，有50%几率为自己和己方随机3个队友附加最大生命35%的护盾,3214231,passive,2,,,,,,,,,
321424,4,明镜止水,ui_passiveSkill_277,回合开始时，有50%几率为自己和己方随机3个队友附加最大生命50%的护盾,3214241,passive,2,,,,,,,,,
321431,1,生命提升,ui_passiveSkill_hp,生命+10%,11403,passive,2,,,,,,,,,
321432,2,生命提升,ui_passiveSkill_hp,生命+15%,11404,passive,2,,,,,,,,,
321433,3,生命提升,ui_passiveSkill_hp,生命+20%,11405,passive,2,,,,,,,,,
321434,4,生命提升,ui_passiveSkill_hp,生命+25%，防御+11%,11406|11204,passive,2,,,,,,,,,
321441,1,暗裔血液,ui_passiveSkill_298,受到攻击时使攻击者攻击-12%，持续2回合,3214411,passive,2,,,,,,,,,
321442,2,暗裔血液,ui_passiveSkill_298,受到攻击时使攻击者攻击-14%，持续2回合,3214421,passive,2,,,,,,,,,
321443,3,暗裔血液,ui_passiveSkill_298,受到攻击时使攻击者攻击-16%，持续2回合,3214431,passive,2,,,,,,,,,
321444,4,暗裔血液,ui_passiveSkill_298,受到攻击时使攻击者攻击-18%，持续2回合,3214441,passive,2,,,,,,,,,
321451,1,无限欲望,ui_passiveSkill_137,防御+30%，持续到战斗结束，回合开始时回复2%最大生命的血量，行动开始时回复5%最大生命的血量,3214511|3214512|3214513,passive,2,,,,,,,,,
321501,1,,,,3215011,normal,1,,,attack_1,,,,,,
321511,1,幻影击,ui_skill_215,对后排敌人造成87%攻击的伤害，使目标攻击-9%，防御-9%，持续2回合,3215111|3215112,special,2,,,attack_2,,,,,,
321512,2,幻影击,ui_skill_215,对后排敌人造成95%攻击的伤害，使目标攻击-11%，防御-11%，持续2回合,3215121|3215122,special,2,,,attack_2,,,,,,
321513,3,幻影击,ui_skill_215,对后排敌人造成104%攻击的伤害，使目标攻击-12%，防御-12%，持续2回合,3215131|3215132,special,2,,,attack_2,,,,,,
321514,4,幻影击,ui_skill_215,对后排敌人造成116%攻击的伤害，使目标攻击-14%，防御-14%，持续2回合,3215141|3215142,special,2,,,attack_2,,,,,,
321521,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321522,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321523,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321524,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321531,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
321532,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
321533,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
321534,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
321541,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321542,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321543,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321544,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321551,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321552,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321553,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321554,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321601,1,,,,3180011,normal,1,,,attack_1,,,,,,
321611,1,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321612,2,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321613,3,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321614,4,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321621,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321622,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321623,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321624,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321631,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
321632,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
321633,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
321634,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
321641,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321642,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321643,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321644,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321651,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321652,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321653,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321654,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321701,1,,,,3217011,normal,2,,,attack_1,2,sp_224_attack_fly,,,,
321711,1,精气转移,ui_skill_217,对随机3个敌人造成85%攻击的伤害，偷取目标10%防御，加到与目标对应位置的我方目标身上，持续2回合,3217111|3217112,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321712,2,精气转移,ui_skill_217,对随机3个敌人造成93%攻击的伤害，偷取目标20%防御，加到与目标对应位置的我方目标身上，持续2回合,3217121|3217122,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321713,3,精气转移,ui_skill_217,对随机3个敌人造成102%攻击的伤害，偷取目标30%防御，加到与目标对应位置的我方目标身上，持续2回合,3217131|3217132,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
321721,1,魔法吸纳,ui_passiveSkill_280,队友死亡时使自身暴击+35%，持续2回合,3217211,passive,2,,,,,,,,,
321722,2,魔法吸纳,ui_passiveSkill_280,队友死亡时使自身暴击+40%，持续2回合,3217221,passive,2,,,,,,,,,
321723,3,魔法吸纳,ui_passiveSkill_280,队友死亡时使自身暴击+45%，持续2回合,3217231,passive,2,,,,,,,,,
321731,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
321732,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
321733,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
321741,1,吸魂摄魄,ui_passiveSkill_301,击杀目标时使自身暴伤+35%，持续2回合,3217411,passive,2,,,,,,,,,
321742,2,吸魂摄魄,ui_passiveSkill_301,击杀目标时使自身暴伤+40%，持续2回合,3217421,passive,2,,,,,,,,,
321743,3,吸魂摄魄,ui_passiveSkill_301,击杀目标时使自身暴伤+45%，持续2回合,3217431,passive,2,,,,,,,,,
321801,1,,,,3180011,normal,2,,,attack_1,2,sp_224_attack_fly,,,,
321811,1,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321812,2,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321813,3,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321814,4,,ui_skill_118,,3180011,special,2,,,attack_2,,,,,,
321821,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321822,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321823,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321824,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
321831,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
321832,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
321833,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
321834,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
321841,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321842,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321843,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321844,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
321851,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321852,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321853,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321854,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
321901,1,,,,3219011,normal,2,,,attack_1,6,sp_arrow,,,,
321911,1,邪恶笼罩,ui_skill_215,对随机4个敌人造成74%攻击的伤害，使队友可越过前排直接攻击后排,3219111|3219112,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
321912,2,邪恶笼罩,ui_skill_215,对随机4个敌人造成81%攻击的伤害，使队友可越过前排直接攻击后排,3219121|3219112,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
321913,3,邪恶笼罩,ui_skill_215,对随机4个敌人造成89%攻击的伤害，使队友可越过前排直接攻击后排,3219131|3219112,special,2,,,attack_2,4,sp_sk_hit_punishing_shot_crowd_green,,,,
321921,1,暗影斗篷,ui_passiveSkill_282,生命高于70%时，使自身暴击+15%，暴伤+15%,3219211,passive,2,,,,,,,,,
321922,2,暗影斗篷,ui_passiveSkill_282,生命高于70%时，使自身暴击+25%，暴伤+25%,3219221,passive,2,,,,,,,,,
321923,3,暗影斗篷,ui_passiveSkill_282,生命高于70%时，使自身暴击+40%，暴伤+40%,3219231,passive,2,,,,,,,,,
321931,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
321932,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
321933,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
321941,1,不灭,ui_passiveSkill_303,生命低于30%时，使自身攻击+20%,3219411,passive,2,,,,,,,,,
321942,2,不灭,ui_passiveSkill_303,生命低于30%时，使自身攻击+35%,3219421,passive,2,,,,,,,,,
321943,3,不灭,ui_passiveSkill_303,生命低于30%时，使自身攻击+60%,3219431,passive,2,,,,,,,,,
322001,1,,,,3220011,normal,2,,,attack_1,2,sp_magicball,,,,
322011,1,黑暗仪式,ui_skill_220,对后排敌人造成90%攻击的伤害，为我方后排附加吸血，攻击时将10%伤害转化为自身血量,3220111|3220113,special,2,,,attack_2,4,sp_sk_swordup,,,,
322012,2,黑暗仪式,ui_skill_220,对后排敌人造成98%攻击的伤害，为我方后排附加吸血，攻击时将15%伤害转化为自身血量,3220121|3220123,special,2,,,attack_2,4,sp_sk_swordup,,,,
322013,3,黑暗仪式,ui_skill_220,对后排敌人造成108%攻击的伤害，为我方后排附加吸血，攻击时将20%伤害转化为自身血量,3220131|3220133,special,2,,,attack_2,4,sp_sk_swordup,,,,
322014,4,黑暗仪式,ui_skill_220,对后排敌人造成90%攻击的伤害，为我方后排附加吸血，攻击时将20%伤害转化为自身血量,3220111|3220143,special,2,,,attack_2,4,sp_sk_swordup,,,,
322015,5,黑暗仪式,ui_skill_220,对后排敌人造成98%攻击的伤害，为我方后排附加吸血，攻击时将30%伤害转化为自身血量,3220121|3220153,special,2,,,attack_2,4,sp_sk_swordup,,,,
322016,6,黑暗仪式,ui_skill_220,对后排敌人造成108%攻击的伤害，为我方后排附加吸血，攻击时将40%伤害转化为自身血量,3220131|3220163,special,2,,,attack_2,4,sp_sk_swordup,,,,
322021,1,强化仪式,ui_passiveSkill_283,主动技能的吸血效果提升至70%,3220211,passive,2,,,,,,,,,
322022,2,强化仪式,ui_passiveSkill_283,主动技能的吸血效果提升至90%,3220221,passive,2,,,,,,,,,
322023,3,强化仪式,ui_passiveSkill_283,主动技能的吸血效果提升至120%,3220231,passive,2,,,,,,,,,
322031,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
322032,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
322033,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
322041,1,幽冥灵体,ui_passiveSkill_304,受到致命伤害无效，每场战斗只触发1次；，最大生命+21%，持续到战斗结束,3220411|3220412,passive,2,,,,,,,,,
322042,2,幽冥灵体,ui_passiveSkill_304,受到致命伤害无效，每场战斗只触发1次；，最大生命+24%，持续到战斗结束,3220421|3220422,passive,2,,,,,,,,,
322043,3,幽冥灵体,ui_passiveSkill_304,受到致命伤害无效，每场战斗只触发1次；，最大生命+27%，持续到战斗结束,3220431|3220432,passive,2,,,,,,,,,
334001,1,,,,3340011,normal,1,,,attack_1,,,,,,
334011,1,完美谢幕,ui_skill_14,对随机2个敌人造成72%攻击的伤害，45%几率额外造成5%最大生命的伤害，使目标流血，每回合受到施法者攻击15%的伤害，持续2回合,3340111|3340112|3340113,special,2,,,attack_2,4,sp_sk_hit_fire_ball_blue,,,,
334012,2,完美谢幕,ui_skill_14,对随机2个敌人造成79%攻击的伤害，45%几率额外造成8%最大生命的伤害，使目标流血，每回合受到施法者攻击17%的伤害，持续2回合,3340121|3340122|3340123,special,2,,,attack_2,4,sp_sk_hit_fire_ball_blue,,,,
