id,txt_Name,txt_Desc,icon,group,overlap,priority,round,buffType,dispel,attribute,func,controlType,deathDrop,noFollow,activeJson,activeName,heroAct,persistJson,position
3319211,,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将50%伤害转化为自身血量,,3319211,1,10,9999,1|50|501,,,buff_roundStartBuff~hpPoint_lt_0.6~1~1~1_self_1~1~3319212,,,,,,,,
3319221,,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将70%伤害转化为自身血量,,3319211,1,20,9999,1|50|501,,,buff_roundStartBuff~hpPoint_lt_0.6~1~1~1_self_1~1~3319222,,,,,,,,
3319231,,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将90%伤害转化为自身血量,,3319211,1,30,9999,1|50|501,,,buff_roundStartBuff~hpPoint_lt_0.6~1~1~1_self_1~1~3319232,,,,,,,,
3319241,,回合开始时，若生命低于60%则获得1回合的吸血效果，攻击时将120%伤害转化为自身血量,,3319211,1,40,9999,1|50|501,,,buff_roundStartBuff~hpPoint_lt_0.6~1~1~1_self_1~1~3319242,,,,,,,,
3319212,吸血,攻击时将50%伤害转化为自身血量,buff_commonUp,3319212,1,10,1,1|50|501,1,,buff_vampire~null~skillDmg~0.5,,1,,,,,,
3319222,吸血,攻击时将70%伤害转化为自身血量,buff_commonUp,3319212,1,20,1,1|50|501,1,,buff_vampire~null~skillDmg~0.7,,1,,,,,,
3319232,吸血,攻击时将90%伤害转化为自身血量,buff_commonUp,3319212,1,30,1,1|50|501,1,,buff_vampire~null~skillDmg~0.9,,1,,,,,,
3319242,吸血,攻击时将120%伤害转化为自身血量,buff_commonUp,3319212,1,40,1,1|50|501,1,,buff_vampire~null~skillDmg~1.2,,1,,,,,,
3319411,,队友死亡时15%几率以20%的生命复活,,3319411,1,10,9999,1|50|501,,,buff_reborn~teammate~0.15~0.2,,,,,,,,
3319421,,队友死亡时20%几率以20%的生命复活,,3319411,1,20,9999,1|50|501,,,buff_reborn~teammate~0.2~0.2,,,,,,,,
3319431,,队友死亡时25%几率以20%的生命复活,,3319411,1,30,9999,1|50|501,,,buff_reborn~teammate~0.25~0.2,,,,,,,,
3319441,,队友死亡时30%几率以20%的生命复活,,3319411,1,40,9999,1|50|501,,,buff_reborn~teammate~0.3~0.2,,,,,,,,
3319511,,攻击时50%几率将生命低于25%的目标斩杀，对boss无效,,3319511,1,10,9999,1|50|501,,,buff_atkDeath~null~0.5~0.25,,,,,,,,
3320112,灵魂创伤,攻击-8%，防御-8%，速度-4%，最大生命-9%,buff_atkDown,3320112,1,10,1,2|30|302,1,1000~-0.08|1200~-0.08|1500~-0.04|1400~-0.09,,,1,,,,,,
3320122,灵魂创伤,攻击-10%，防御-10%，速度-4%，最大生命-10%,buff_atkDown,3320112,1,20,1,2|30|302,1,1000~-0.1|1200~-0.1|1500~-0.04|1400~-0.1,,,1,,,,,,
3320132,灵魂创伤,攻击-11%，防御-11%，速度-5%，最大生命-11%,buff_atkDown,3320112,1,30,1,2|30|302,1,1000~-0.11|1200~-0.11|1500~-0.05|1400~-0.11,,,1,,,,,,
3320142,灵魂创伤,攻击-12%，防御-12%，速度-5%，最大生命-13%,buff_atkDown,3320112,1,40,1,2|30|302,1,1000~-0.12|1200~-0.12|1500~-0.05|1400~-0.13,,,1,,,,,,
3321112,防御降低,防御-21%,buff_defenDown,3321112,1,10,2,2|30|302,1,1200~-0.21,,,,,,,,,
3321122,防御降低,防御-24%,buff_defenDown,3321112,1,20,2,2|30|302,1,1200~-0.24,,,,,,,,,
3321132,防御降低,防御-27%,buff_defenDown,3321112,1,30,2,2|30|302,1,1200~-0.27,,,,,,,,,
3321142,防御降低,防御-30%,buff_defenDown,3321112,1,30,2,2|30|302,1,1200~-0.3,,,,,,,,,
3321211,,施放技能时65%几率为我方后排最大生命15%的护盾,,3321211,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~0.65~1_back_4_1~1~3321212,,,,,,,,
3321221,,施放技能时65%几率为我方后排最大生命25%的护盾,,3321211,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~0.65~1_back_4_1~1~3321222,,,,,,,,
3321231,,施放技能时65%几率为我方后排最大生命35%的护盾,,3321211,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~0.65~1_back_4_1~1~3321232,,,,,,,,
3321241,,施放技能时65%几率为我方后排最大生命50%的护盾,,3321211,1,40,9999,1|50|501,,,buff_atkExtraBuff~atker_self|skillType_special~0.65~1_back_4_1~1~3321242,,,,,,,,
3321212,护盾,最大生命15%的护盾,buff_shield,3321212,1,10,2,1|40,1,,buff_attrToShield~self~14~0.15,,1,,,,,sp_shield,scale
3321222,护盾,最大生命25%的护盾,buff_shield,3321212,1,20,2,1|40,1,,buff_attrToShield~self~14~0.25,,1,,,,,sp_shield,scale
3321232,护盾,最大生命35%的护盾,buff_shield,3321212,1,30,2,1|40,1,,buff_attrToShield~self~14~0.35,,1,,,,,sp_shield,scale
3321242,护盾,最大生命50%的护盾,buff_shield,3321212,1,30,2,1|40,1,,buff_attrToShield~self~14~0.5,,1,,,,,sp_shield,scale
3321411,,受击时使自身怒气+30,,3321411,1,10,9999,1|50|501,,,buff_atkEnergy~defenser_self|dmgType_dmg~1~self~30,,,,,,,,
3321421,,受击时使自身怒气+40,,3321411,1,20,9999,1|50|501,,,buff_atkEnergy~defenser_self|dmgType_dmg~1~self~40,,,,,,,,
3321431,,受击时使自身怒气+50,,3321411,1,30,9999,1|50|501,,,buff_atkEnergy~defenser_self|dmgType_dmg~1~self~50,,,,,,,,
3321441,,受击时使自身怒气+65,,3321411,1,40,9999,1|50|501,,,buff_atkEnergy~defenser_self|dmgType_dmg~1~self~65,,,,,,,,
3321412,,我方英雄死亡时使敌方随机3个目标减伤-7%，持续1回合,,3321412,1,10,9999,1|50|501,,,buff_deathExtraBuff~teamAll~1~0_random_3~1~3321413,,,,,,,,
3321422,,我方英雄死亡时使敌方随机3个目标减伤-8%，持续1回合,,3321412,1,20,9999,1|50|501,,,buff_deathExtraBuff~teamAll~1~0_random_3~1~3321423,,,,,,,,
3321432,,我方英雄死亡时使敌方随机3个目标减伤-9%，持续1回合,,3321412,1,30,9999,1|50|501,,,buff_deathExtraBuff~teamAll~1~0_random_3~1~3321433,,,,,,,,
3321442,,我方英雄死亡时使敌方随机3个目标减伤-10%，持续1回合,,3321412,1,40,9999,1|50|501,,,buff_deathExtraBuff~teamAll~1~0_random_3~1~3321443,,,,,,,,
3321413,减伤降低,减伤-7%,buff_defenDown,3321413,1,10,1,2|30|302,1,41~-0.07,,,1,,,,,,
3321423,减伤降低,减伤-8%,buff_defenDown,3321413,1,20,1,2|30|302,1,41~-0.08,,,1,,,,,,
3321433,减伤降低,减伤-9%,buff_defenDown,3321413,1,30,1,2|30|302,1,41~-0.09,,,1,,,,,,
3321443,减伤降低,减伤-10%,buff_defenDown,3321413,1,30,1,2|30|302,1,41~-0.1,,,1,,,,,,
3322112,暴击提升,暴击+35%,buff_critUp,3322112,1,10,2,1|30|301,1,20~0.35,,,1,,,,,,
3322122,暴击提升,暴击+40%,buff_critUp,3322112,1,20,2,1|30|301,1,20~0.4,,,1,,,,,,
3322132,暴击提升,暴击+45%,buff_critUp,3322112,1,30,2,1|30|301,1,20~0.45,,,1,,,,,,
3322142,暴击提升,暴击+50%,buff_critUp,3322112,1,40,2,1|30|301,1,20~0.5,,,1,,,,,,
3323152,攻击提升,攻击+21%,buff_atkUp,3323152,1,10,2,1|30|301,1,1000~0.21,,,,,,,,,
3323162,攻击提升,攻击+24%,buff_atkUp,3323152,1,20,2,1|30|301,1,1000~0.24,,,,,,,,,
3323172,攻击提升,攻击+27%,buff_atkUp,3323152,1,30,2,1|30|301,1,1000~0.27,,,,,,,,,
3323182,攻击提升,攻击+30%,buff_atkUp,3323152,1,30,2,1|30|301,1,1000~0.3,,,,,,,,,
3323211,,生命和攻击最高的队友死亡时60%几率以30%的生命复活,,3323211,1,10,9999,1|50|502,,,buff_reborn~self~0.6~0.3,,,,,,,,
3323221,,生命和攻击最高的队友死亡时60%几率以45%的生命复活,,3323211,1,20,9999,1|50|502,,,buff_reborn~self~0.6~0.45,,,,,,,,
3323231,,生命和攻击最高的队友死亡时60%几率以70%的生命复活,,3323211,1,30,9999,1|50|502,,,buff_reborn~self~0.6~0.7,,,,,,,,
3323241,,生命和攻击最高的队友死亡时60%几率以100%的生命复活,,3323211,1,30,9999,1|50|502,,,buff_reborn~self~0.6~1,,,,,,,,
3323511,,回合开始时，若己方血量最低的单位为全场最低，则75%概率将其生命与对方血量最高者互换；最大生命相差3倍内有效，对boss无效,,3323511,1,10,9999,1|10|501,,,buff_roundChangeHp~3~0.75,,,,,,,,
3324113,免疫症状伤,免疫持续伤害，持续2回合,buff_commonUp,3324113,1,10,2,1|50|501,1,,buff_immuneBuffType~10,,1,,,,,,
3324123,免疫症状伤,免疫持续伤害，持续2回合,buff_commonUp,3324113,1,20,2,1|50|501,1,,buff_immuneBuffType~10,,1,,,,,,
3324133,免疫症状伤,免疫持续伤害，持续2回合,buff_commonUp,3324113,1,30,2,1|50|501,1,,buff_immuneBuffType~10,,1,,,,,,
3324143,免疫症状伤,免疫持续伤害，持续2回合,buff_commonUp,3324113,1,40,2,1|50|501,1,,buff_immuneBuffType~10,,1,,,,,,
3324211,,攻击时对受到控制的目标造成额外10%攻击的伤害,,3324211,1,10,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_20~attrAtk~0.1~2,,,,,,,,
3324221,,攻击时对受到控制的目标造成额外15%攻击的伤害,,3324211,1,20,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_20~attrAtk~0.15~2,,,,,,,,
3324231,,攻击时对受到控制的目标造成额外20%攻击的伤害,,3324211,1,30,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_20~attrAtk~0.2~2,,,,,,,,
3324241,,攻击时对受到控制的目标造成额外25%攻击的伤害,,3324211,1,40,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_20~attrAtk~0.25~2,,,,,,,,
3324212,,攻击时使受到控制的目标症状减伤-21%，持续2回合,,3324212,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_20~1~defenser~1~3324213,,,,,,,,
3324222,,攻击时使受到控制的目标症状减伤-24%，持续2回合,,3324212,1,20,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_20~1~defenser~1~3324223,,,,,,,,
3324232,,攻击时使受到控制的目标症状减伤-27%，持续2回合,,3324212,1,30,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_20~1~defenser~1~3324233,,,,,,,,
3324242,,攻击时使受到控制的目标症状减伤-30%，持续2回合,,3324212,1,40,9999,1|50|501,,,buff_atkExtraBuff~atker_self|buffType_defenser_20~1~defenser~1~3324243,,,,,,,,
3324213,症状减伤降低,症状减伤-21%,buff_defenDown,3324213,1,10,2,2|30|302,1,45~-0.21,,,1,,,,,,
3324223,症状减伤降低,症状减伤-24%,buff_defenDown,3324213,1,20,2,2|30|302,1,45~-0.24,,,1,,,,,,
3324233,症状减伤降低,症状减伤-27%,buff_defenDown,3324213,1,30,2,2|30|302,1,45~-0.27,,,1,,,,,,
3324243,症状减伤降低,症状减伤-30%,buff_defenDown,3324213,1,40,2,2|30|302,1,45~-0.3,,,1,,,,,,
3324411,增伤提升,增伤+22%,buff_atkUp,3324411,1,10,1,1|30|301,1,40~0.22,,,,,,,,,
3324421,增伤提升,增伤+25%,buff_atkUp,3324411,1,20,1,1|30|301,1,40~0.25,,,,,,,,,
3324431,增伤提升,增伤+28%,buff_atkUp,3324411,1,30,1,1|30|301,1,40~0.28,,,,,,,,,
3324441,增伤提升,增伤+31%,buff_atkUp,3324411,1,40,1,1|30|301,1,40~0.31,,,,,,,,,
3324412,,每3回合增伤+22%，持续1回合,,3324412,1,10,9999,1|50|501,,,buff_roundStartBuff~null~1~3~1_self_1~1~3324411,,,,,,,,
3324422,,每3回合增伤+25%，持续1回合,,3324412,1,20,9999,1|50|501,,,buff_roundStartBuff~null~1~3~1_self_1~1~3324421,,,,,,,,
3324432,,每3回合增伤+28%，持续1回合,,3324412,1,30,9999,1|50|501,,,buff_roundStartBuff~null~1~3~1_self_1~1~3324431,,,,,,,,
3324442,,每3回合增伤+31%，持续1回合,,3324412,1,40,9999,1|50|501,,,buff_roundStartBuff~null~1~3~1_self_1~1~3324441,,,,,,,,
3324511,速度攻击降低,攻击-18%，速度-8%,buff_atkDown,3324511,1,10,3,2|30|302,1,1000~-0.18|1500~-0.08,,,1,,,,,,
3340113,流血,流血，每回合受到施法者攻击15%的伤害，持续2回合,buff_bleed,3340113,1,10,2,2|10|103,1,,buff_dot~1~originAtk~2~0.15,,1,,,,,sp_bloodexplore,p_h
3340123,流血,流血，每回合受到施法者攻击17%的伤害，持续2回合,buff_bleed,3340113,1,20,2,2|10|103,1,,buff_dot~1~originAtk~2~0.17,,1,,,,,sp_bloodexplore,p_h
3340133,流血,流血，每回合受到施法者攻击19%的伤害，持续2回合,buff_bleed,3340113,1,30,2,2|10|103,1,,buff_dot~1~originAtk~2~0.19,,1,,,,,sp_bloodexplore,p_h
3340143,流血,流血，每回合受到施法者攻击21%的伤害，持续2回合,buff_bleed,3340113,1,40,2,2|10|103,1,,buff_dot~1~originAtk~2~0.21,,1,,,,,sp_bloodexplore,p_h
3341211,,对坦克增伤+8%，对法师增伤+8%,,3341211,1,10,9999,1|30|301,,46~0.08|48~0.08,,,,,,,,,
3341221,,对坦克增伤+10%，对法师增伤+10%,,3341211,1,20,9999,1|30|301,,46~0.1|48~0.1,,,,,,,,,
3341231,,对坦克增伤+11%，对法师增伤+11%,,3341211,1,30,9999,1|30|301,,46~0.11|48~0.11,,,,,,,,,
3341241,,对坦克增伤+12%，对法师增伤+12%,,3341211,1,40,9999,1|30|301,,46~0.12|48~0.12,,,,,,,,,
3341212,,对战士增伤+8%，对游侠增伤+8%,,3341212,1,10,9999,1|30|301,,47~0.08|49~0.08,,,,,,,,,
3341222,,对战士增伤+10%，对游侠增伤+10%,,3341212,1,20,9999,1|30|301,,47~0.1|49~0.1,,,,,,,,,
3341232,,对战士增伤+11%，对游侠增伤+11%,,3341212,1,30,9999,1|30|301,,47~0.11|49~0.11,,,,,,,,,
3341242,,对战士增伤+12%，对游侠增伤+12%,,3341212,1,40,9999,1|30|301,,47~0.12|49~0.12,,,,,,,,,
3341411,,攻击时60%几率使自身怒气+15,,3341411,1,10,9999,1|50|501,,,buff_atkEnergy~atker_self~0.6~self~15,,,,,,,,
3341421,,攻击时60%几率使自身怒气+25,,3341411,1,20,9999,1|50|501,,,buff_atkEnergy~atker_self~0.6~self~25,,,,,,,,
3341431,,攻击时60%几率使自身怒气+35,,3341411,1,30,9999,1|50|501,,,buff_atkEnergy~atker_self~0.6~self~35,,,,,,,,
3341441,,攻击时60%几率使自身怒气+50,,3341411,1,40,9999,1|50|501,,,buff_atkEnergy~atker_self~0.6~self~50,,,,,,,,
3341511,,回合开始时，有50%几率使自身受到伤害降低50%，受到致命伤害无效,,3341511,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.5~1~1_self_1~2~3341512~3341513,,,,,,,,
3341512,受伤减半,受到伤害降低50%,buff_defensUp,3341512,1,10,1,1|50|501,,,buff_dmgRevise~defenser_self~1~allDmg~0.5~0,,,,,,,,
3341513,免疫死亡,受到致命伤害无效,buff_commonUp,3341513,1,10,1,1|50|501,,,buff_immuneDeath,,,,,,,,
3342113,减伤降低,减伤-6%,buff_defenDown,3342113,1,10,2,2|30|302,1,41~-0.06,,,1,,,,,,
3342123,减伤降低,减伤-7%,buff_defenDown,3342113,1,20,2,2|30|302,1,41~-0.07,,,1,,,,,,
3342133,减伤降低,减伤-8%,buff_defenDown,3342113,1,30,2,2|30|302,1,41~-0.08,,,1,,,,,,
3342211,,队友受到暴击时使自身怒气+30,,3342211,1,10,9999,1|50|501,,,buff_atkEnergy~defenser_teammate|dmgType_dmg|crit~1~self~30,,,,,,,,
3342221,,队友受到暴击时使自身怒气+60,,3342211,1,20,9999,1|50|501,,,buff_atkEnergy~defenser_teammate|dmgType_dmg|crit~1~self~60,,,,,,,,
3342231,,队友受到暴击时使自身怒气+100,,3342211,1,30,9999,1|50|501,,,buff_atkEnergy~defenser_teammate|dmgType_dmg|crit~1~self~100,,,,,,,,
3342212,,受到治疗时使自身怒气+20,,3342212,1,10,9999,1|50|501,,,buff_cureEnergy~null~1~self~20,,,,,,,,
3342222,,受到治疗时使自身怒气+35,,3342212,1,20,9999,1|50|501,,,buff_cureEnergy~null~1~self~35,,,,,,,,
3342232,,受到治疗时使自身怒气+60,,3342212,1,30,9999,1|50|501,,,buff_cureEnergy~null~1~self~60,,,,,,,,
3342411,,速度-6%,,3342411,1,10,9999,2|30|301,,1500~-0.06,,,,,,,,,
3342421,,速度-9%,,3342411,1,20,9999,2|30|301,,1500~-0.09,,,,,,,,,
3342431,,速度-15%,,3342411,1,30,9999,2|30|301,,1500~-0.15,,,,,,,,,
3342412,,无论速度如何，恒定为我方第一个出手的英雄。,,3342412,1,10,9999,1|50,,,buff_firstAct,,,,,,,,
3342422,,无论速度如何，恒定为我方第一个出手的英雄。,,3342412,1,20,9999,1|50,,,buff_firstAct,,,,,,,,
3342432,,无论速度如何，恒定为我方第一个出手的英雄。,,3342412,1,30,9999,1|50,,,buff_firstAct,,,,,,,,
3342413,,战斗开始前1回合，受到的致命伤害无效,,3342413,1,10,1,1|50|501,,,buff_immuneDeath,,,,,,,,
3342423,,战斗开始前1回合，受到的致命伤害无效,,3342413,1,20,1,1|50|501,,,buff_immuneDeath,,,,,,,,
3342433,,战斗开始前1回合，受到的致命伤害无效,,3342413,1,30,1,1|50|501,,,buff_immuneDeath,,,,,,,,
3344211,,最大生命+21%,,3344211,1,10,9999,1|30|301,1,1400~0.21,,,,,,,,,
3344221,,最大生命+24%,,3344211,1,20,9999,1|30|301,1,1400~0.24,,,,,,,,,
3344231,,最大生命+27%,,3344211,1,30,9999,1|30|301,1,1400~0.27,,,,,,,,,
3344241,,最大生命+30%,,3344211,1,40,9999,1|30|301,1,1400~0.3,,,,,,,,,
3344212,,冰冻抗性+10%；麻痹抗性+10%；沉默抗性+10%，塔里扎存活时生效,,3344212,1,10,9999,1|30|301,,,buff_attrCond~originLive~73_0.1|74_0.1|76_0.1,,,,,,,,
3344222,,冰冻抗性+20%；麻痹抗性+20%；沉默抗性+20%，塔里扎存活时生效,,3344212,1,20,9999,1|30|301,,,buff_attrCond~originLive~73_0.2|74_0.2|76_0.2,,,,,,,,
3344232,,冰冻抗性+30%；麻痹抗性+30%；沉默抗性+30%，塔里扎存活时生效,,3344212,1,30,9999,1|30|301,,,buff_attrCond~originLive~73_0.3|74_0.3|76_0.3,,,,,,,,
3344242,,冰冻抗性+40%；麻痹抗性+40%；沉默抗性+40%，塔里扎存活时生效,,3344212,1,40,9999,1|30|301,,,buff_attrCond~originLive~73_0.4|74_0.4|76_0.4,,,,,,,,
3344411,,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击22%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,,3344411,1,10,9999,1|50|501,,,buff_roundStartBuff~null~1~1~1_teammate_3~2~3344412~3344413,,,,,,,,
3344421,,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击25%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,,3344411,1,20,9999,1|50|501,,,buff_roundStartBuff~null~1~1~1_teammate_3~2~3344422~3344423,,,,,,,,
3344431,,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击29%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,,3344411,1,30,9999,1|50|501,,,buff_roundStartBuff~null~1~1~1_teammate_3~2~3344432~3344433,,,,,,,,
3344441,,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击32%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,,3344411,1,40,9999,1|50|501,,,buff_roundStartBuff~null~1~1~1_teammate_3~2~3344442~3344443,,,,,,,,
3344412,攻击中毒,攻击时使目标中毒，每回合受到施法者攻击22%的伤害，持续2回合,buff_commonUp,3344412,1,10,1,1|50|501,1,,buff_atkExtraBuff~atker_self~1~defenser~1~3344414,,,,,,,,
3344422,攻击中毒,攻击时使目标中毒，每回合受到施法者攻击25%的伤害，持续2回合,buff_commonUp,3344412,1,20,1,1|50|501,1,,buff_atkExtraBuff~atker_self~1~defenser~1~3344424,,,,,,,,
3344432,攻击中毒,攻击时使目标中毒，每回合受到施法者攻击29%的伤害，持续2回合,buff_commonUp,3344412,1,30,1,1|50|501,1,,buff_atkExtraBuff~atker_self~1~defenser~1~3344434,,,,,,,,
3344442,攻击中毒,攻击时使目标中毒，每回合受到施法者攻击32%的伤害，持续2回合,buff_commonUp,3344412,1,40,1,1|50|501,1,,buff_atkExtraBuff~atker_self~1~defenser~1~3344444,,,,,,,,
3344413,攻击沉默,攻击时30%几率使目标沉默，无法释放技能，持续1回合,buff_commonUp,3344413,1,10,1,1|50|501,1,,buff_atkExtraBuff~atker_self~0.3~defenser~1~1010,,,,,,,,
3344423,攻击沉默,攻击时30%几率使目标沉默，无法释放技能，持续1回合,buff_commonUp,3344413,1,20,1,1|50|501,1,,buff_atkExtraBuff~atker_self~0.3~defenser~1~1010,,,,,,,,
3344433,攻击沉默,攻击时30%几率使目标沉默，无法释放技能，持续1回合,buff_commonUp,3344413,1,30,1,1|50|501,1,,buff_atkExtraBuff~atker_self~0.3~defenser~1~1010,,,,,,,,
3344443,攻击沉默,攻击时30%几率使目标沉默，无法释放技能，持续1回合,buff_commonUp,3344413,1,40,1,1|50|501,1,,buff_atkExtraBuff~atker_self~0.3~defenser~1~1010,,,,,,,,
3344414,中毒,中毒，每回合受到施法者攻击22%的伤害，持续2回合,buff_poison,3344414,1,10,2,2|10|104,1,,buff_dot~1~originAtk~2~0.22,,1,,,,,sp_bf_last_poison,p_h
3344424,中毒,中毒，每回合受到施法者攻击25%的伤害，持续2回合,buff_poison,3344414,1,20,2,2|10|104,1,,buff_dot~1~originAtk~2~0.25,,1,,,,,sp_bf_last_poison,p_h
3344434,中毒,中毒，每回合受到施法者攻击29%的伤害，持续2回合,buff_poison,3344414,1,30,2,2|10|104,1,,buff_dot~1~originAtk~2~0.29,,1,,,,,sp_bf_last_poison,p_h
3344444,中毒,中毒，每回合受到施法者攻击32%的伤害，持续2回合,buff_poison,3344414,1,40,2,2|10|104,1,,buff_dot~1~originAtk~2~0.32,,1,,,,,sp_bf_last_poison,p_h
3344511,,攻击时30%几率造成额外10%最大生命的伤害，塔里扎存活时生效,,3344511,1,10,9999,1|50|501,,,buff_atkExtraDmg~0.3~originLive~targetMaxLife~0.1~2,,,,,,,,
3345113,燃烧,燃烧，每回合受到施法者攻击4%的伤害，持续到战斗结束,buff_burn,3345113,1,10,9999,2|10|102,1,,buff_dot~1~originAtk~2~0.04,,1,,,,,sp_bf_last_burn,p_h
3345123,燃烧,燃烧，每回合受到施法者攻击4%的伤害，持续到战斗结束,buff_burn,3345113,1,20,9999,2|10|102,1,,buff_dot~1~originAtk~2~0.04,,1,,,,,sp_bf_last_burn,p_h
3345133,燃烧,燃烧，每回合受到施法者攻击5%的伤害，持续到战斗结束,buff_burn,3345113,1,30,9999,2|10|102,1,,buff_dot~1~originAtk~2~0.05,,1,,,,,sp_bf_last_burn,p_h
3345143,燃烧,燃烧，每回合受到施法者攻击6%的伤害，持续到战斗结束,buff_burn,3345113,1,40,9999,2|10|102,1,,buff_dot~1~originAtk~2~0.06,,1,,,,,sp_bf_last_burn,p_h
3345211,,增伤+8%,,3345211,1,10,9999,1|30|301,1,40~0.08,,,,,,,,,
3345221,,增伤+9%,,3345211,1,20,9999,1|30|301,1,40~0.09,,,,,,,,,
3345231,,增伤+10%,,3345211,1,30,9999,1|30|301,1,40~0.1,,,,,,,,,
3345241,,增伤+12%,,3345211,1,40,9999,1|30|301,1,40~0.12,,,,,,,,,
3345212,,有50%几率使受到坦克、战士、游侠的伤害降低20%,,3345212,1,10,9999,1|50|501,,,buff_dmgRevise~defenser_self|job_atker_1_2_4~0.5~allDmg~0.8~0,,,,,,,,
3345222,,有50%几率使受到坦克、战士、游侠的伤害降低35%,,3345212,1,20,9999,1|50|501,,,buff_dmgRevise~defenser_self|job_atker_1_2_4~0.5~allDmg~0.65~0,,,,,,,,
3345232,,有50%几率使受到坦克、战士、游侠的伤害降低55%,,3345212,1,30,9999,1|50|501,,,buff_dmgRevise~defenser_self|job_atker_1_2_4~0.5~allDmg~0.45~0,,,,,,,,
3345242,,有50%几率使受到坦克、战士、游侠的伤害降低80%,,3345212,1,40,9999,1|50|501,,,buff_dmgRevise~defenser_self|job_atker_1_2_4~0.5~allDmg~0.2~0,,,,,,,,
3345411,,对处于燃烧状态的敌人造成额外10%最大生命的伤害,,3345411,1,10,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_102~targetMaxLife~0.1~2,,,,,,,,
3345421,,对处于燃烧状态的敌人造成额外15%最大生命的伤害,,3345411,1,20,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_102~targetMaxLife~0.15~2,,,,,,,,
3345431,,对处于燃烧状态的敌人造成额外20%最大生命的伤害,,3345411,1,30,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_102~targetMaxLife~0.2~2,,,,,,,,
3345441,,对处于燃烧状态的敌人造成额外25%最大生命的伤害,,3345411,1,40,9999,1|50|501,,,buff_atkExtraDmg~1~buffType_target_102~targetMaxLife~0.25~2,,,,,,,,
3345412,,10%几率额外行动一次,,3345412,1,10,9999,1|50|501,,,buff_actExtraAct~0.1,,,,,,,,
3345422,,15%几率额外行动一次,,3345412,1,20,9999,1|50|501,,,buff_actExtraAct~0.15,,,,,,,,
3345432,,20%几率额外行动一次,,3345412,1,30,9999,1|50|501,,,buff_actExtraAct~0.2,,,,,,,,
3345442,,30%几率额外行动一次,,3345412,1,40,9999,1|50|501,,,buff_actExtraAct~0.3,,,,,,,,
3345511,,行动开始时50%几率吸取满怒敌人50点怒气,,3345511,1,10,9999,1|50|501,,,buff_actStealEnergy~0.5~50,,,,,,,,
3346112,攻击提升,攻击+5%,buff_atkUp,3346112,5,10,9999,1|30|301,1,1000~0.05,,,1,,,,,,
3346122,攻击提升,攻击+7%,buff_atkUp,3346112,5,20,9999,1|30|301,1,1000~0.07,,,1,,,,,,
3346132,攻击提升,攻击+8%,buff_atkUp,3346112,5,30,9999,1|30|301,1,1000~0.08,,,1,,,,,,
3346142,攻击提升,攻击+9%,buff_atkUp,3346112,5,40,9999,1|30|301,1,1000~0.09,,,1,,,,,,
3445211,,队友受击时使自身怒气+5,,3445211,1,10,9999,1|50|501,,,buff_atkEnergy~defenser_teammate~1~self~5,,,,,,,,
3445221,,队友受击时使自身怒气+10,,3445211,1,20,9999,1|50|501,,,buff_atkEnergy~defenser_teammate~1~self~10,,,,,,,,
3445231,,队友受击时使自身怒气+15,,3445211,1,30,9999,1|50|501,,,buff_atkEnergy~defenser_teammate~1~self~15,,,,,,,,
3445241,,队友受击时使自身怒气+20,,3445211,1,40,9999,1|50|501,,,buff_atkEnergy~defenser_teammate~1~self~20,,,,,,,,
3445411,,场上任意目标死亡时，治疗我方血量最低3个单位4%自身最大生命的血量,,3445411,1,10,9999,1|50|501,,,buff_deathDmg~all~cure~1_hp_3_min~1~maxLife~-0.04,,,,,,,,
